fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
10;0.0005;12;0.6725108573266849;0.6434782608695652;1800.0042009353638;3.1802968978881836;[(-6,), (-4, 6), (-5, -1, 4, 6), (-3, 1, 4, 6), (-12, -3, -1, 4, 5, 6), (-12, -1, 3, 4, 5, 6), (-7, -1, 4, 5, 6, 12), (-1, 4, 5, 6, 7, 12), (-9, -5, 1, 3, 4, 6), (-5, 1, 3, 4, 6, 9), (-8, 1, 3, 4, 5, 6), (1, 3, 4, 5, 6, 8)]
fold;lamb;nleaves;trainaccu_OSDT;testaccu_OSDT;totaltime;time_c;leaves_c
1;0.025;2.0;0.6354568854568855;0.6700434153400868;0.22440004348754883;0.2014620304107666;NA
2;0.025;2;0.6406048906048907;0.6237337192474675;0.19149041175842285;0.16455984115600586;[(-1,), (1,)]
3;0.025;2.0;0.6435006435006435;0.597684515195369;0.201460599899292;0.18051648139953613;NA
4;0.025;2.0;0.6377091377091377;0.6497829232995659;0.20146465301513672;0.17253947257995605;NA
5;0.025;2.0;0.638996138996139;0.638205499276411;0.19647622108459473;0.17254018783569336;NA
6;0.025;2.0;0.6394787644787645;0.6338639652677279;0.20545196533203125;0.18051719665527344;NA
7;0.025;2.0;0.6352960102960103;0.6714905933429812;0.1984691619873047;0.17253947257995605;NA
8;0.025;2.0;0.6366414669454721;0.6594202898550725;0.19946599006652832;0.17453384399414062;NA
9;0.025;2.0;0.6388933569245617;0.6391304347826087;0.1904900074005127;0.168548583984375;NA
10;0.025;2.0;0.6425928904616375;0.6057971014492753;0.19448184967041016;0.16855263710021973;NA
1;0.01;3;0.6518661518661519;0.6845151953690304;1.7602951526641846;0.37699127197265625;[(1,), (-3, -1), (-1, 3)]
2;0.01;3;0.6558880308880309;0.6483357452966715;1.1010572910308838;0.3610348701477051;[(1,), (-3, -1), (-1, 3)]
3;0.01;3;0.6574967824967825;0.6338639652677279;1.5239267349243164;0.3650240898132324;[(1,), (-3, -1), (-1, 3)]
4;0.01;3;0.6536357786357787;0.6685962373371924;1.5368921756744385;0.432842493057251;[(1,), (-3, -1), (-1, 3)]
5;0.01;3;0.6550836550836551;0.6555716353111433;1.5059764385223389;0.37998533248901367;[(1,), (-3, -1), (-1, 3)]
6;0.01;3;0.6568532818532818;0.6396526772793053;1.7393507957458496;0.3919517993927002;[(1,), (-3, -1), (-1, 3)]
7;0.01;3;0.6518661518661519;0.6685962373371924;1.7612929344177246;0.3690147399902344;[(1,), (-10, -1), (-1, 10)]
8;0.01;3;0.6552999839150716;0.6536231884057971;1.4840331077575684;0.3670186996459961;[(1,), (-3, -1), (-1, 3)]
9;0.01;3;0.6548174360624095;0.6579710144927536;1.5049777030944824;0.36901402473449707;[(1,), (-3, -1), (-1, 3)]
10;0.01;3;0.6588386681679267;0.6217391304347826;0.8547141551971436;0.4059150218963623;[(1,), (-3, -1), (-1, 3)]
1;0.005;5;0.6668275418275419;0.6888567293777135;16.433082342147827;1.1000604629516602;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
2;0.005;5;0.6682754182754183;0.6758321273516642;17.142185926437378;1.3523848056793213;[(1,), (-7, -1), (-3, -1, 7), (-12, -1, 3, 7), (-1, 3, 7, 12)]
3;0.005;5;0.6727799227799228;0.6353111432706223;13.885889530181885;1.2755908966064453;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
fold;lamb;nleaves;trainaccu_OSDT;testaccu_OSDT;totaltime;time_c;leaves_c
1;0.025;2.0;0.6354568854568855;0.6700434153400868;0.2403571605682373;0.2204115390777588;NA
2;0.025;2;0.6406048906048907;0.6237337192474675;0.18251299858093262;0.16156864166259766;[(-1,), (1,)]
3;0.025;2.0;0.6435006435006435;0.597684515195369;0.1874980926513672;0.1655571460723877;NA
4;0.025;2.0;0.6377091377091377;0.6497829232995659;0.1935124397277832;0.17154192924499512;NA
5;0.025;2.0;0.638996138996139;0.638205499276411;0.18450593948364258;0.16256451606750488;NA
6;0.025;2.0;0.6394787644787645;0.6338639652677279;0.18550419807434082;0.16456246376037598;NA
7;0.025;2.0;0.6352960102960103;0.6714905933429812;0.18450689315795898;0.16156792640686035;NA
8;0.025;2.0;0.6366414669454721;0.6594202898550725;0.18550372123718262;0.1655561923980713;NA
9;0.025;2.0;0.6388933569245617;0.6391304347826087;0.1845076084136963;0.16356325149536133;NA
10;0.025;2.0;0.6425928904616375;0.6057971014492753;0.1874983310699463;0.16655445098876953;NA
1;0.01;3;0.6518661518661519;0.6845151953690304;1.6884856224060059;0.35804128646850586;[(1,), (-3, -1), (-1, 3)]
2;0.01;3;0.6558880308880309;0.6483357452966715;1.0811104774475098;0.35508084297180176;[(1,), (-3, -1), (-1, 3)]
3;0.01;3;0.6574967824967825;0.6338639652677279;1.4720654487609863;0.3510615825653076;[(1,), (-3, -1), (-1, 3)]
4;0.01;3;0.6536357786357787;0.6685962373371924;1.4431383609771729;0.3540494441986084;[(1,), (-3, -1), (-1, 3)]
5;0.01;3;0.6550836550836551;0.6555716353111433;1.4720656871795654;0.34408020973205566;[(1,), (-3, -1), (-1, 3)]
6;0.01;3;0.6568532818532818;0.6396526772793053;1.6795110702514648;0.35205864906311035;[(1,), (-3, -1), (-1, 3)]
7;0.01;3;0.6518661518661519;0.6685962373371924;1.7024500370025635;0.3450775146484375;[(1,), (-10, -1), (-1, 10)]
8;0.01;3;0.6552999839150716;0.6536231884057971;1.4541239738464355;0.3450777530670166;[(1,), (-3, -1), (-1, 3)]
9;0.01;3;0.6548174360624095;0.6579710144927536;1.4520883560180664;0.36000657081604004;[(1,), (-3, -1), (-1, 3)]
10;0.01;3;0.6588386681679267;0.6217391304347826;0.8088383674621582;0.37699246406555176;[(1,), (-3, -1), (-1, 3)]
1;0.005;5;0.6668275418275419;0.6888567293777135;15.84764575958252;1.0501930713653564;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
2;0.005;5;0.6682754182754183;0.6758321273516642;15.890531539916992;1.2865614891052246;[(1,), (-7, -1), (-3, -1, 7), (-12, -1, 3, 7), (-1, 3, 7, 12)]
3;0.005;5;0.6727799227799228;0.6353111432706223;14.878237247467041;1.1708707809448242;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
4;0.005;5;0.6676319176319176;0.6700434153400868;15.571384191513062;1.0940754413604736;[(1,), (-7, -1), (-1, 7, 12), (-12, -10, -1, 7), (-12, -1, 7, 10)]
5;0.005;4.0;0.6640926640926641;0.6454413892908828;16.68942928314209;0.16455984115600586;NA
6;0.005;5;0.671975546975547;0.6425470332850941;17.296774864196777;1.1579062938690186;[(1,), (-7, -1), (-3, -1, 7), (-12, -1, 3, 7), (-1, 3, 7, 12)]
7;0.005;5;0.6657014157014157;0.6874095513748191;235.85132837295532;1.1808438301086426;[(1,), (-6, -1), (-1, 6, 12), (-12, -10, -1, 6), (-12, -1, 6, 10)]
8;0.005;5;0.6686504745053885;0.672463768115942;16.812068939208984;1.3095006942749023;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
9;0.005;5;0.6689721730738298;0.6695652173913044;15.751900911331177;0.9714035987854004;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
10;0.005;5;0.6720283094740228;0.6420289855072464;8.773552417755127;1.0142896175384521;[(1,), (-7, -1), (-3, -1, 7), (-12, -1, 3, 7), (-1, 3, 7, 12)]
1;0.001;8;0.6676319176319176;0.6859623733719248;1801.738487482071;51.64535617828369;[(2,), (-6, -2), (-11, -2, 6, 7), (-2, 6, 9, 11), (-11, -7, -2, -1, 6), (-11, -7, -2, 1, 6), (-10, -9, -2, 6, 11), (-9, -2, 6, 10, 11)]
